,feature len,auc,acc,acc_std,f1,sensitivity,specificity,PPV,NPV
112,113,0.9274107142857144,0.8083333333333332,0.12453617650811051,0.7859805553923201,0.72,0.8535714285714284,0.7733333333333333,0.8550396825396824
113,114,0.9274107142857144,0.8083333333333332,0.12453617650811051,0.7859805553923201,0.72,0.8535714285714284,0.7733333333333333,0.8550396825396824
114,115,0.9211607142857143,0.8,0.13721210039142742,0.7758218252335899,0.6950000000000001,0.8535714285714284,0.7633333333333334,0.8431349206349207
115,116,0.9211607142857143,0.8,0.13721210039142742,0.7758218252335899,0.6950000000000001,0.8535714285714284,0.7633333333333334,0.8431349206349207
116,117,0.9211607142857143,0.8,0.13721210039142742,0.7758218252335899,0.6950000000000001,0.8535714285714284,0.7633333333333334,0.8431349206349207
117,118,0.9180357142857144,0.8,0.13721210039142742,0.7758218252335899,0.6950000000000001,0.8535714285714284,0.7633333333333334,0.8431349206349207
118,119,0.9180357142857144,0.8,0.13721210039142742,0.7758218252335899,0.6950000000000001,0.8535714285714284,0.7633333333333334,0.8431349206349207
119,120,0.9149107142857144,0.8083333333333332,0.12453617650811051,0.7827662696780344,0.6950000000000001,0.8660714285714285,0.7733333333333333,0.8467063492063491
120,121,0.9149107142857144,0.8166666666666667,0.12297746456210364,0.790682936344701,0.6950000000000001,0.8785714285714284,0.7883333333333333,0.8484920634920634
121,122,0.9149107142857144,0.8166666666666667,0.12297746456210364,0.790682936344701,0.6950000000000001,0.8785714285714284,0.7883333333333333,0.8484920634920634
122,123,0.9149107142857144,0.8166666666666667,0.12297746456210364,0.790682936344701,0.6950000000000001,0.8785714285714284,0.7883333333333333,0.8484920634920634
123,124,0.9089285714285715,0.8083333333333332,0.13636597454037305,0.7837384919002566,0.6950000000000001,0.8660714285714285,0.7783333333333333,0.844920634920635
124,125,0.9089285714285715,0.8083333333333332,0.13636597454037305,0.7837384919002566,0.6950000000000001,0.8660714285714285,0.7783333333333333,0.844920634920635
